sampling_profile,building_seed,building_budget,features,model,grouping,group,group_label,buildings,rows,anomalies,anomaly_rate,roc_auc,pr_auc,precision_0_5,recall_0_5,f1_0_5,tn_0_5,fp_0_5,fn_0_5,tp_0_5,row_seed,support_id,building_draw_seed
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,400,137,xgboost,site,11,site 11,2,26160,194,0.007415902140672783,0.9550786476526401,0.1709210950984145,0.03366474795046224,0.9948453608247423,0.06512569596760587,20426,5540,1,193,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,400,137,xgboost,site,11,site 11,2,26160,194,0.007415902140672783,0.9657752286693702,0.5689668343469437,0.034050811573747355,0.9948453608247423,0.06584783350392358,20491,5475,1,193,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,400,137,xgboost,site,13,site 13,53,702174,37855,0.05391113883453389,0.9150442771142366,0.36641614204146666,0.2634371565877741,0.8485801083080174,0.40205766210034233,574504,89815,5732,32123,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,400,137,xgboost,site,13,site 13,53,702174,37855,0.05391113883453389,0.9184532276190555,0.37429627129051785,0.26210964167209105,0.8722493726059966,0.4030910278400039,571364,92955,4836,33019,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,400,137,xgboost,site,14,site 14,45,812410,66380,0.08170751221673786,0.9693963967819421,0.7779174757810426,0.6926208895169209,0.8713166616450738,0.7717598708351681,720362,25668,8542,57838,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,400,137,xgboost,site,14,site 14,45,812410,66380,0.08170751221673786,0.9712933144187633,0.7780624430654113,0.6963830749815463,0.8811690268153058,0.7779536356018992,720528,25502,7888,58492,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,400,137,xgboost,site,15,site 15,45,482676,9311,0.019290372838094292,0.9872278437549216,0.5400713130655752,0.523418782942022,0.9385672860057996,0.67204983273734,465408,7957,572,8739,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,400,137,xgboost,site,15,site 15,45,482676,9311,0.019290372838094292,0.9882512869652411,0.5883707444206436,0.5336653753919941,0.932123295027387,0.6787362164698522,465781,7584,632,8679,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9678937146853707,0.5597951164961479,0.5440933914892058,0.841411658010897,0.6608514675726135,1874707,99508,22383,118756,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9691932569720797,0.5754315694251978,0.5404164667667267,0.8699296438262989,0.6666793362581991,1869799,104416,18358,122781,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9300989147728896,0.3308312784791042,0.35666918266120334,0.8119170348551792,0.4956173209469584,1230126,71595,9195,39693,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9319611131040734,0.4196186715341159,0.35660377358490564,0.8273195876288659,0.49838578505064446,1228747,72974,8442,40446,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.9171978191985307,0.6119608177582272,0.5746976387022461,0.8252197020652545,0.6775425953756179,490045,55385,15851,74840,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.91939558033549,0.6265224642685931,0.589734312815592,0.8267634054095776,0.6884172737831274,493268,52162,15711,74980,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,overall,0,all,296,4102084,280718,0.06843302087426781,0.9503504779291437,0.5153135676591145,0.5073959767452483,0.8310439658304776,0.6300893321359361,3594878,226488,47429,233289,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,overall,0,all,296,4102084,280718,0.06843302087426781,0.9506155081139108,0.5433679462646797,0.5092515590293292,0.8485633268974558,0.6365112087612579,3591814,229552,42511,238207,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,0,site 0,13,93806,4045,0.043120909110291455,0.9960534381034299,0.9333545540699183,0.6733007252487772,0.9868974042027194,0.8004812512532584,87824,1937,53,3992,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,0,site 0,13,93806,4045,0.043120909110291455,0.9947427221545296,0.9093337754146973,0.621537503890445,0.9873918417799753,0.7628688759430808,87329,2432,51,3994,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,1,site 1,7,61469,2933,0.047715108428638825,0.931380165176808,0.43288917289567647,0.515828677839851,0.09444255028980567,0.15965417867435158,58276,260,2656,277,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,1,site 1,7,61469,2933,0.047715108428638825,0.9453068061053381,0.43295749975107867,0.48676345004269855,0.19434026593931128,0.2777777777777778,57935,601,2363,570,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,2,site 2,50,675821,76276,0.11286420516675273,0.9648229521770196,0.6704915675987619,0.5914966392236408,0.9748806964182705,0.7362704278903516,548190,51355,1916,74360,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,2,site 2,50,675821,76276,0.11286420516675273,0.9687361198456088,0.7031555066767892,0.606991888495373,0.9751691226598144,0.7482421108752728,551385,48160,1894,74382,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,6,site 6,15,187447,28605,0.15260313581972504,0.9067614483271375,0.47251288471646047,0.5222433229625439,0.9036881664044747,0.6619464041073967,135194,23648,2755,25850,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,6,site 6,15,187447,28605,0.15260313581972504,0.9079339849894779,0.4700760776002215,0.5190586027600766,0.9282992483831498,0.6658224991537429,134238,24604,2051,26554,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,7,site 7,8,139716,8439,0.06040109937301383,0.8983376008961774,0.23663340165607777,0.1867004264392324,0.9960895840739424,0.3144604679872061,94659,36618,33,8406,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,7,site 7,8,139716,8439,0.06040109937301383,0.9258341418590783,0.3196766394886574,0.19001741411674242,0.9956155942647233,0.3191279246429657,95462,35815,37,8402,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,9,site 9,50,833293,31468,0.03776342774990309,0.990662335989744,0.9412120664106923,0.7541275410174388,0.9289754671412228,0.8324695295591753,792294,9531,2235,29233,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,9,site 9,50,833293,31468,0.03776342774990309,0.9915323656222765,0.9458961437971725,0.7244510807039874,0.9405109952968095,0.8184621340965971,790568,11257,1872,29596,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,10,site 10,8,87112,15212,0.17462576912480485,0.8810607182968427,0.7275712145808199,0.5741480067117977,0.652313962661057,0.6107401138636713,64540,7360,5289,9923,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,10,site 10,8,87112,15212,0.17462576912480485,0.8770643491321726,0.7208499744600394,0.5557447774750227,0.6435708651064949,0.596442061654685,64074,7826,5422,9790,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,11,site 11,2,26160,194,0.007415902140672783,0.9729950188628903,0.24289845666357215,0.032497053375989224,0.9948453608247423,0.0629382031632154,20220,5746,1,193,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,11,site 11,2,26160,194,0.007415902140672783,0.984574892146828,0.5209614208426666,0.033362143474503024,0.9948453608247423,0.06455929085131293,20374,5592,1,193,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,13,site 13,53,702174,37855,0.05391113883453389,0.8910627042911033,0.32307295637479544,0.29570237331622834,0.6697926297714965,0.4102750809061489,603929,60390,12500,25355,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,13,site 13,53,702174,37855,0.05391113883453389,0.8848131880673504,0.31561602476562856,0.2965317336854946,0.6999339585259543,0.41657757373750076,601462,62857,11359,26496,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,14,site 14,45,812410,66380,0.08170751221673786,0.9573328413662605,0.7757778981240996,0.6991375082931894,0.7302500753238927,0.7143551881161855,725170,20860,17906,48474,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,14,site 14,45,812410,66380,0.08170751221673786,0.9520535763503183,0.7733653215968875,0.6958884360531205,0.7562518830973185,0.7248155474378781,724092,21938,16180,50200,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,15,site 15,45,482676,9311,0.019290372838094292,0.9803268418161849,0.4417698573961731,0.4513711037541383,0.7760713135001611,0.5707740916271722,464582,8783,2085,7226,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,catboost,site,15,site 15,45,482676,9311,0.019290372838094292,0.9800744613016883,0.45144409427343724,0.4866666666666667,0.8624207926108903,0.6222153345472861,464895,8470,1281,8030,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9683525864943756,0.5941930592485718,0.5503069134125946,0.8556175118145941,0.6698115823862534,1875533,98682,20378,120761,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9690979022813819,0.581442348981923,0.5409988785574894,0.8681725107872381,0.6666050109756197,1870254,103961,18606,122533,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9346382284110012,0.3343491234719151,0.3488571949409283,0.8220422189494354,0.4898377080451224,1226710,75011,8700,40188,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9363722530995949,0.3663001999983741,0.34557802129958326,0.8243740795287187,0.48700380641653074,1225401,76320,8586,40302,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.9039759904517695,0.5200084803622494,0.5873130325439885,0.7364677862191397,0.6534875302083027,498498,46932,23900,66791,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.9062208526320941,0.5403227999110868,0.5805693917652973,0.7004333395816564,0.6348935064415859,499538,45892,27168,63523,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,overall,0,all,296,4102084,280718,0.06843302087426781,0.9468841307140374,0.49940879864652094,0.5079343838167565,0.8112767973553531,0.6247299690158734,3600741,220625,52978,227740,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,overall,0,all,296,4102084,280718,0.06843302087426781,0.9477852854278561,0.5093581194750941,0.5002044058860056,0.8063537072791912,0.6174110022652605,3595193,226173,54360,226358,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,0,site 0,13,93806,4045,0.043120909110291455,0.9975652181361329,0.9699975181043204,0.7248542274052479,0.9834363411619284,0.8345746354767649,88251,1510,67,3978,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,0,site 0,13,93806,4045,0.043120909110291455,0.996806159424955,0.958135958821225,0.6735313977042539,0.9864029666254636,0.8004814926271442,87827,1934,55,3990,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,1,site 1,7,61469,2933,0.047715108428638825,0.9633117768983122,0.6460127924935853,0.6671856753600622,0.5843845891578588,0.6230461650308978,57681,855,1219,1714,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,1,site 1,7,61469,2933,0.047715108428638825,0.9696633689970268,0.6856342620115902,0.5537902859736723,0.8319127173542448,0.6649407276195667,56570,1966,493,2440,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,2,site 2,50,675821,76276,0.11286420516675273,0.9599803418736632,0.6307736931567165,0.6413438735177865,0.8509098536892339,0.7314115711420136,563249,36296,11372,64904,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,2,site 2,50,675821,76276,0.11286420516675273,0.9628150277057276,0.6777926464804882,0.6500750556447021,0.8232471550684357,0.7264839099675481,565744,33801,13482,62794,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,6,site 6,15,187447,28605,0.15260313581972504,0.9120911744441711,0.4727507604894929,0.5177797383865894,0.943751092466352,0.6686895458429833,133700,25142,1609,26996,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,6,site 6,15,187447,28605,0.15260313581972504,0.9125788113900504,0.47854180912724026,0.5032359758924432,0.94868030064674,0.6576275293832545,132054,26788,1468,27137,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,7,site 7,8,139716,8439,0.06040109937301383,0.874799424735881,0.2088445098058,0.17404282664123877,0.9949046095508947,0.29625970359915316,91432,39845,43,8396,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,7,site 7,8,139716,8439,0.06040109937301383,0.8868083901142766,0.23297220119140596,0.17590613869683638,0.9949046095508947,0.2989549395574071,91943,39334,43,8396,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,9,site 9,50,833293,31468,0.03776342774990309,0.9926711050448578,0.9411447644939753,0.7240960871718672,0.929166137028092,0.813912704598597,790684,11141,2229,29239,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,9,site 9,50,833293,31468,0.03776342774990309,0.9936252876134136,0.9460577308518231,0.7129811778992107,0.9329159781365196,0.8082540643971201,790007,11818,2111,29357,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,10,site 10,8,87112,15212,0.17462576912480485,0.9251836972092525,0.7583707022655342,0.5872196060560029,0.7623586642124639,0.6634249592402963,63748,8152,3615,11597,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,10,site 10,8,87112,15212,0.17462576912480485,0.916828792838682,0.7408609949558607,0.5447902571041948,0.6616486983960032,0.5975598895716449,63490,8410,5147,10065,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,11,site 11,2,26160,194,0.007415902140672783,0.9648071705187831,0.30647437276133205,0.03378851540616246,0.9948453608247423,0.0653572637995259,20447,5519,1,193,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,11,site 11,2,26160,194,0.007415902140672783,0.9793325093639501,0.3437101829469838,0.033847772711329355,0.9948453608247423,0.06546811397557666,20457,5509,1,193,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,13,site 13,53,702174,37855,0.05391113883453389,0.8893701948389194,0.30561019844480825,0.2992945265781681,0.6914806498481046,0.41776657037521747,603036,61283,11679,26176,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,13,site 13,53,702174,37855,0.05391113883453389,0.8864586632580828,0.29913644713643245,0.2927120009712917,0.7005679566767931,0.4129040293952793,600238,64081,11335,26520,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,14,site 14,45,812410,66380,0.08170751221673786,0.9402603521994704,0.7467343855885726,0.6772925191862412,0.7006477854775535,0.6887722234152048,723870,22160,19871,46509,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,14,site 14,45,812410,66380,0.08170751221673786,0.9393506135603233,0.7446394814356989,0.6655558403828078,0.7040373606507985,0.6842559920350225,722546,23484,19646,46734,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,15,site 15,45,482676,9311,0.019290372838094292,0.9827060227340614,0.4173235642584197,0.47959427207637234,0.863279991408012,0.6166238349123547,464643,8722,1273,8038,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,ensemble,site,15,site 15,45,482676,9311,0.019290372838094292,0.9856355079437789,0.450502908010988,0.4911136107986502,0.9378154870583181,0.6446421320733823,464317,9048,579,8732,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9656459747910972,0.6058067266405591,0.5454603452361423,0.8480859294737811,0.663913717507481,1874469,99746,21441,119698,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9667465818873395,0.5793603709675849,0.5346246654674681,0.863382906213024,0.6603480649959763,1868142,106073,19282,121857,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9306931368076743,0.32857140180286803,0.33527396399641474,0.8186876125020455,0.4757257896769976,1222368,79353,8864,40024,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9328031301060229,0.32523133315368485,0.3324574667625162,0.8230036000654557,0.4736008851692945,1220933,80788,8653,40235,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.8773774504192922,0.4812154039749168,0.49101869329598735,0.5335038757980395,0.5113803909548748,495276,50154,42307,48384,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.8809484542705301,0.5036551377826063,0.5185428543820659,0.5917235447839366,0.5527214300060254,495604,49826,37027,53664,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,overall,0,all,296,4102084,280718,0.06843302087426781,0.9390548766781563,0.4894524992041082,0.4758242084877641,0.7413347202530653,0.5796202914172157,3592113,229253,72612,208106,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,overall,0,all,296,4102084,280718,0.06843302087426781,0.9406511182054139,0.484248506949026,0.47686890945378757,0.7685862680697355,0.5885637670307068,3584679,236687,64962,215756,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,0,site 0,13,93806,4045,0.043120909110291455,0.9971567842520522,0.9608085225888476,0.6917745759620646,0.9377008652657602,0.7961796809403863,88071,1690,252,3793,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,0,site 0,13,93806,4045,0.043120909110291455,0.9956786672984593,0.9507604349879912,0.6297972180325121,0.9290482076637825,0.7506991610067919,87552,2209,287,3758,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,1,site 1,7,61469,2933,0.047715108428638825,0.961666398968797,0.6544955607311116,0.5023625963690624,0.6887146266621207,0.5809605982168536,56535,2001,913,2020,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,1,site 1,7,61469,2933,0.047715108428638825,0.9583941565492482,0.6163953625545907,0.37280701754385964,0.8694169792021821,0.5218459019748286,54246,4290,383,2550,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,2,site 2,50,675821,76276,0.11286420516675273,0.9572233944183592,0.6671282581143674,0.5938620130294864,0.595154439142063,0.5945075236710801,568499,31046,30880,45396,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,2,site 2,50,675821,76276,0.11286420516675273,0.9607633214207315,0.7038466297455829,0.6338949883094439,0.6540065027007185,0.6437937175747876,570734,28811,26391,49885,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,6,site 6,15,187447,28605,0.15260313581972504,0.9135164624358586,0.47332429976190044,0.515422016257692,0.9487152595700052,0.6679547608206062,133328,25514,1467,27138,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,6,site 6,15,187447,28605,0.15260313581972504,0.917853854573648,0.49984462838138033,0.5002487974788522,0.9489250131095962,0.6551299688653971,131725,27117,1461,27144,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,7,site 7,8,139716,8439,0.06040109937301383,0.8509257170146326,0.1652984897108632,0.17068136313910046,0.9798554331081881,0.2907217944661252,91099,40178,170,8269,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,7,site 7,8,139716,8439,0.06040109937301383,0.840967951228172,0.15913931836473005,0.17067194805725136,0.990520203815618,0.29117319214156334,90659,40618,80,8359,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,9,site 9,50,833293,31468,0.03776342774990309,0.9915283610968972,0.9233214971251511,0.665877811731728,0.9209673318927164,0.7729194169967063,787283,14542,2487,28981,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,9,site 9,50,833293,31468,0.03776342774990309,0.9931301385122333,0.9354387575878386,0.6688454154858762,0.9300241515190034,0.7781027331702648,787335,14490,2202,29266,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,10,site 10,8,87112,15212,0.17462576912480485,0.9327074994230818,0.7492919061671305,0.5106725893313416,0.8539968445963713,0.6391478684411208,59452,12448,2221,12991,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,10,site 10,8,87112,15212,0.17462576912480485,0.926830257991184,0.7374450758437585,0.5127546990996683,0.853602419142782,0.6406650878231696,59561,12339,2227,12985,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,11,site 11,2,26160,194,0.007415902140672783,0.9452743913333138,0.12609798363141178,0.03372357155338109,0.9948453608247423,0.06523576136555687,20436,5530,1,193,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,11,site 11,2,26160,194,0.007415902140672783,0.9665428859785715,0.11680560172374149,0.033653007846556234,0.9948453608247423,0.06510372744138979,20424,5542,1,193,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,13,site 13,53,702174,37855,0.05391113883453389,0.8788028434020511,0.2530738808510442,0.29163424557035195,0.6930656452252014,0.41052442163405495,600593,63726,11619,26236,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,13,site 13,53,702174,37855,0.05391113883453389,0.8768985973207807,0.2448303329127136,0.28464095247255977,0.7035530313036586,0.40530504786108873,597385,66934,11222,26633,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,14,site 14,45,812410,66380,0.08170751221673786,0.9231455534760221,0.720453746684754,0.6539696249910026,0.68436275986743,0.6688210828517795,721993,24037,20952,45428,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,14,site 14,45,812410,66380,0.08170751221673786,0.9229077048385117,0.7181501731499389,0.6457385332626113,0.696926785176258,0.6703568996246975,720650,25380,20118,46262,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,15,site 15,45,482676,9311,0.019290372838094292,0.9802518835889724,0.3871136201292667,0.47284285890630784,0.8227902480936526,0.6005565789989418,464824,8541,1650,7661,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,hist_gradient_boosting,site,15,site 15,45,482676,9311,0.019290372838094292,0.9855479552796025,0.4378595825651972,0.49332503676886524,0.9366340887122758,0.6462632924524806,464408,8957,590,8721,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,lightgbm,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9661706669652097,0.6101843485420675,0.5302038468799529,0.8556387674561957,0.6547106595682393,1867210,107005,20375,120764,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,lightgbm,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9662049152837032,0.5722025380742669,0.5287638757905848,0.866011520557748,0.656615551562328,1865285,108930,18911,122228,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,lightgbm,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9335397040086238,0.34558216717174384,0.33341614289618166,0.8235763377515954,0.474667987055474,1221225,80496,8625,40263,0,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,lightgbm,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9332879310429862,0.344496175224056,0.3319433956069212,0.8271968581246931,0.47376930106141196,1220333,81388,8448,40440,1,building_seed4,4.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,4,50,137,lightgbm,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.8768524866135066,0.4638909896307138,0.5272368112674799,0.5209116670893473,0.5240551543589914,503069,42361,43449,47242,0,building_seed4,4.0
